LotID,Manufacturer,Type,Name,Production Date,Expiration Date
YCD8399,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-19,2021-09-19
1370419,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-04,2021-11-23
579A69F,MODERNA,mRNA,mRNA-1273,2021-07-03,2021-12-30
387I28M,MODERNA,mRNA,mRNA-1273,2021-04-23,2021-10-09
XXT3246,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-15,2021-08-11
7217162,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-07,2021-09-30
5802859,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-04,2021-12-27
HO8141,PFIZER,mRNA,COMIRNATY,2020-11-02,2021-05-01
9409621,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-23,2021-08-06
VN2790,PFIZER,mRNA,COMIRNATY,2020-12-08,2021-05-31
2857043,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-12,2021-07-28
RW5610,PFIZER,mRNA,COMIRNATY,2021-06-21,2021-11-04
BRV5289,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-03,2021-09-16
IJV8361,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-12,2021-10-09
4293277,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-28,2021-12-10
9112125,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-08,2021-05-26
279G90U,MODERNA,mRNA,mRNA-1273,2021-06-20,2021-11-20
2784364,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-03,2021-09-06
360H60S,MODERNA,mRNA,mRNA-1273,2021-04-28,2021-10-04
NHM1775,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-28,2021-08-16
KA4644,PFIZER,mRNA,COMIRNATY,2021-06-22,2021-12-10
UNO8941,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-19,2022-02-18
198M92G,MODERNA,mRNA,mRNA-1273,2021-05-01,2021-09-18
539Q64G,MODERNA,mRNA,mRNA-1273,2021-07-03,2021-12-18
ZX5335,PFIZER,mRNA,COMIRNATY,2020-12-28,2021-06-12
ZVN1929,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-10,2021-09-24
3982220,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-19,2022-01-28
LB4176,PFIZER,mRNA,COMIRNATY,2021-08-29,2022-02-12
3862901,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-12,2021-07-11
YB8173,PFIZER,mRNA,COMIRNATY,2020-12-18,2021-05-20
211A15M,MODERNA,mRNA,mRNA-1273,2021-06-12,2021-12-09
203A61X,MODERNA,mRNA,mRNA-1273,2021-03-26,2021-08-14
GJV3394,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-05,2021-09-09
631E93S,MODERNA,mRNA,mRNA-1273,2021-08-22,2022-01-22
7453716,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-03,2021-04-30
795E53O,MODERNA,mRNA,mRNA-1273,2021-02-28,2021-08-16
NBK8902,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-23,2021-11-02
EQ9630,PFIZER,mRNA,COMIRNATY,2021-06-05,2021-11-14
TVH3633,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-29,2022-02-18
QT8719,PFIZER,mRNA,COMIRNATY,2020-12-13,2021-05-01
192X25M,MODERNA,mRNA,mRNA-1273,2020-12-29,2021-05-17
169F11U,MODERNA,mRNA,mRNA-1273,2021-04-16,2021-09-24
830C21N,MODERNA,mRNA,mRNA-1273,2020-11-27,2021-04-11
CR1590,PFIZER,mRNA,COMIRNATY,2020-12-03,2021-05-21
1962271,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-09,2021-11-18
XDE7465,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-23,2021-04-09
VOO4307,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-31,2021-11-07
1302396,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-06,2022-01-03
7385508,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-26,2021-06-28
111I35H,MODERNA,mRNA,mRNA-1273,2021-06-27,2021-12-01
LO6139,PFIZER,mRNA,COMIRNATY,2021-04-22,2021-09-16
FRW8789,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-09,2021-04-12
USE2305,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-05-21
3515273,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-19,2021-09-02
GD1098,PFIZER,mRNA,COMIRNATY,2021-03-24,2021-08-15
9193773,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-13,2021-05-06
1545802,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-30,2021-08-14
LOZ7762,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-01,2021-04-25
843X15T,MODERNA,mRNA,mRNA-1273,2021-02-15,2021-07-16
9022738,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-21,2021-05-11
RL1904,PFIZER,mRNA,COMIRNATY,2021-04-23,2021-09-27
7707530,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-08,2021-09-28
WM2837,PFIZER,mRNA,COMIRNATY,2021-07-28,2021-12-12
8777538,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-09,2021-04-01
FJN8340,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-10,2021-04-07
VL2566,PFIZER,mRNA,COMIRNATY,2021-05-13,2021-10-24
KD9765,PFIZER,mRNA,COMIRNATY,2021-05-08,2021-10-25
AN7083,PFIZER,mRNA,COMIRNATY,2021-09-24,2022-02-14
GFS5811,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-02,2021-03-19
YD3449,PFIZER,mRNA,COMIRNATY,2021-06-05,2021-11-15
PPA1866,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-18,2021-04-03
QAT7111,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-22,2022-02-16
6622619,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-08,2021-04-30
LVQ2845,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-05,2021-10-27
ED2271,PFIZER,mRNA,COMIRNATY,2021-07-11,2021-12-30
PMK4660,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-25,2021-10-20
COI3188,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-17,2021-04-29
KS2136,PFIZER,mRNA,COMIRNATY,2021-07-30,2022-01-01
421U86Q,MODERNA,mRNA,mRNA-1273,2020-11-30,2021-04-21
879P56D,MODERNA,mRNA,mRNA-1273,2021-09-19,2022-03-04
QS8818,PFIZER,mRNA,COMIRNATY,2020-11-11,2021-04-03
DEB2562,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-14,2021-11-11
KB4218,PFIZER,mRNA,COMIRNATY,2021-01-01,2021-06-02
FBO4116,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-23,2021-09-08
424Y92Y,MODERNA,mRNA,mRNA-1273,2021-09-23,2022-02-19
9741548,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-02,2021-06-18
7481774,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-09,2021-07-07
283Q93M,MODERNA,mRNA,mRNA-1273,2021-02-11,2021-06-30
1305205,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-11,2021-06-13
BO3080,PFIZER,mRNA,COMIRNATY,2021-09-04,2022-02-25
BF3492,PFIZER,mRNA,COMIRNATY,2021-07-03,2021-12-03
2044183,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-25,2021-08-22
GN7118,PFIZER,mRNA,COMIRNATY,2021-02-19,2021-07-31
1035426,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-29,2021-11-07
7886311,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-23,2021-07-11
MAS7935,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-30,2021-10-05
BJ4792,PFIZER,mRNA,COMIRNATY,2021-05-14,2021-11-09
9682992,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-23,2021-05-12
RG2941,PFIZER,mRNA,COMIRNATY,2021-02-27,2021-07-22
173G38V,MODERNA,mRNA,mRNA-1273,2020-11-30,2021-05-18
LX2238,PFIZER,mRNA,COMIRNATY,2021-05-08,2021-10-30
7062090,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-04,2021-10-18
FUH9827,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-24,2021-08-19
321R78N,MODERNA,mRNA,mRNA-1273,2021-07-23,2022-01-17
8698944,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-01,2022-01-24
774A65V,MODERNA,mRNA,mRNA-1273,2020-12-05,2021-04-21
GB9769,PFIZER,mRNA,COMIRNATY,2021-07-24,2021-12-11
1638578,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-11,2021-04-14
9411227,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-28,2022-02-17
TCX6548,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-20,2021-12-16
1261845,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-02,2021-03-20
207U33O,MODERNA,mRNA,mRNA-1273,2021-02-18,2021-08-14
396C38B,MODERNA,mRNA,mRNA-1273,2021-06-30,2021-12-06
LL5436,PFIZER,mRNA,COMIRNATY,2021-04-18,2021-09-28
698K16W,MODERNA,mRNA,mRNA-1273,2021-09-20,2022-03-16
5983571,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-05,2022-02-19
534P58P,MODERNA,mRNA,mRNA-1273,2021-08-29,2022-02-20
6170770,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-22,2021-11-08
6702810,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-22,2021-04-07
491T34N,MODERNA,mRNA,mRNA-1273,2021-08-20,2022-01-08
343Q79C,MODERNA,mRNA,mRNA-1273,2020-11-07,2021-04-18
205E94D,MODERNA,mRNA,mRNA-1273,2021-03-24,2021-09-13
JMU7165,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-06,2021-05-28
WO9117,PFIZER,mRNA,COMIRNATY,2021-09-20,2022-03-16
777J40P,MODERNA,mRNA,mRNA-1273,2020-12-02,2021-05-12
959D24M,MODERNA,mRNA,mRNA-1273,2021-06-12,2021-11-29
ADS5822,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-20,2021-07-05
EG4246,PFIZER,mRNA,COMIRNATY,2021-04-26,2021-09-20
756T42B,MODERNA,mRNA,mRNA-1273,2021-01-12,2021-06-20
FXW3974,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-25,2022-01-26
511A33M,MODERNA,mRNA,mRNA-1273,2021-05-13,2021-10-09
DZ5261,PFIZER,mRNA,COMIRNATY,2021-09-27,2022-02-25
MLS3122,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-06,2021-06-28
730K96O,MODERNA,mRNA,mRNA-1273,2021-04-28,2021-09-13
878X58P,MODERNA,mRNA,mRNA-1273,2021-01-08,2021-06-08
9245912,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-24,2021-12-15
948X53H,MODERNA,mRNA,mRNA-1273,2021-04-07,2021-09-26
QW2048,PFIZER,mRNA,COMIRNATY,2021-07-26,2022-01-21
ORW7744,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-27,2021-12-14
719T82R,MODERNA,mRNA,mRNA-1273,2021-05-04,2021-10-19
3606235,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-08,2021-07-25
6064308,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-05,2021-05-27
848S16O,MODERNA,mRNA,mRNA-1273,2021-02-22,2021-07-20
784J15W,MODERNA,mRNA,mRNA-1273,2021-02-15,2021-07-11
4264656,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-13,2021-08-31
AX5946,PFIZER,mRNA,COMIRNATY,2021-07-16,2021-12-22
800H14Y,MODERNA,mRNA,mRNA-1273,2020-11-09,2021-04-28
4875627,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-03,2021-10-12
SN8835,PFIZER,mRNA,COMIRNATY,2021-06-29,2021-12-07
VL5629,PFIZER,mRNA,COMIRNATY,2020-12-22,2021-05-12
764W63X,MODERNA,mRNA,mRNA-1273,2021-07-02,2021-12-26
189Y44Y,MODERNA,mRNA,mRNA-1273,2020-12-21,2021-05-30
603I30T,MODERNA,mRNA,mRNA-1273,2021-07-08,2021-12-25
LGS5224,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-05,2021-10-28
PU2370,PFIZER,mRNA,COMIRNATY,2020-12-22,2021-06-08
1440170,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-02,2021-10-18
TV5925,PFIZER,mRNA,COMIRNATY,2021-04-07,2021-09-09
JCV7407,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-07,2021-08-04
2811024,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-15,2021-06-30
488C11O,MODERNA,mRNA,mRNA-1273,2021-05-27,2021-11-08
190S96K,MODERNA,mRNA,mRNA-1273,2020-12-31,2021-06-12
UQ1314,PFIZER,mRNA,COMIRNATY,2021-01-28,2021-07-10
RS3539,PFIZER,mRNA,COMIRNATY,2020-12-10,2021-05-15
547K26U,MODERNA,mRNA,mRNA-1273,2021-07-05,2021-12-20
HDJ6315,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-13,2022-03-12
WLG2944,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-25,2021-08-20
RGI6934,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-31,2021-08-25
QZE6999,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-06,2021-09-29
4302582,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-01,2021-11-23
YC3878,PFIZER,mRNA,COMIRNATY,2021-01-22,2021-06-16
1601312,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-16,2021-11-26
7375421,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-18,2022-01-10
598A89F,MODERNA,mRNA,mRNA-1273,2021-09-17,2022-02-28
744F86D,MODERNA,mRNA,mRNA-1273,2021-03-23,2021-08-25
843E20H,MODERNA,mRNA,mRNA-1273,2021-05-29,2021-10-31
JQ4832,PFIZER,mRNA,COMIRNATY,2021-01-22,2021-06-10
KY4770,PFIZER,mRNA,COMIRNATY,2021-06-02,2021-11-29
140B85Y,MODERNA,mRNA,mRNA-1273,2020-11-06,2021-03-28
OQL9581,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-06,2022-01-27
IQG9506,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-02,2021-12-09
LX9908,PFIZER,mRNA,COMIRNATY,2021-09-28,2022-02-12
3843671,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-19,2022-02-12
PJ6488,PFIZER,mRNA,COMIRNATY,2021-02-03,2021-06-27
991K98E,MODERNA,mRNA,mRNA-1273,2021-06-01,2021-11-19
279P36Y,MODERNA,mRNA,mRNA-1273,2020-12-19,2021-05-13
ZDS9439,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-12,2021-04-22
878T79F,MODERNA,mRNA,mRNA-1273,2021-07-17,2022-01-02
5487980,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-25,2021-12-25
TJ6078,PFIZER,mRNA,COMIRNATY,2021-08-24,2022-02-11
XJ6488,PFIZER,mRNA,COMIRNATY,2021-09-06,2022-02-15
CF2907,PFIZER,mRNA,COMIRNATY,2021-02-04,2021-07-27
YYC2258,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-28,2021-06-21
552N24C,MODERNA,mRNA,mRNA-1273,2021-06-15,2021-11-06
FDE9283,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-18,2021-09-21
RJG2604,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-31,2021-07-04
GSZ9735,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-30,2022-01-16
532R84U,MODERNA,mRNA,mRNA-1273,2021-03-04,2021-08-26
3923853,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-14,2021-09-27
GW7219,PFIZER,mRNA,COMIRNATY,2021-03-14,2021-08-29
6962399,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-22,2021-09-05
196X87X,MODERNA,mRNA,mRNA-1273,2021-07-11,2021-12-01
ZKS1831,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-06,2021-05-27
3472827,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-26,2021-10-11
216F23S,MODERNA,mRNA,mRNA-1273,2021-02-25,2021-07-16
VN3128,PFIZER,mRNA,COMIRNATY,2021-06-29,2021-11-21
5097572,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-29,2021-10-16
ZD5524,PFIZER,mRNA,COMIRNATY,2021-09-03,2022-02-08
DZP2624,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-06,2022-02-23
727A19V,MODERNA,mRNA,mRNA-1273,2021-09-12,2022-03-05
436Z74Q,MODERNA,mRNA,mRNA-1273,2021-07-03,2021-11-17
787A56M,MODERNA,mRNA,mRNA-1273,2021-04-05,2021-09-11
4829113,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-02,2021-09-18
615M48V,MODERNA,mRNA,mRNA-1273,2021-05-01,2021-09-30
XH5670,PFIZER,mRNA,COMIRNATY,2021-05-24,2021-11-01
5956776,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-04-28,2021-10-23
3690995,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-11,2021-06-13
6363081,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-13,2022-03-12
JR2009,PFIZER,mRNA,COMIRNATY,2021-03-10,2021-08-16
BL7713,PFIZER,mRNA,COMIRNATY,2021-08-20,2022-01-22
LN9236,PFIZER,mRNA,COMIRNATY,2020-11-14,2021-05-04
IQP3208,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-25,2021-07-11
NS4990,PFIZER,mRNA,COMIRNATY,2020-12-19,2021-06-13
730F82Z,MODERNA,mRNA,mRNA-1273,2021-05-11,2021-11-07
4340461,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-16,2021-07-23
406C37D,MODERNA,mRNA,mRNA-1273,2021-06-28,2021-12-16
PDL9996,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-18,2022-01-05
EIG2874,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-28,2022-02-17
PAH6761,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-03,2021-07-19
6392508,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-26,2022-01-12
363B25B,MODERNA,mRNA,mRNA-1273,2021-06-29,2021-11-20
PPS6465,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-04-27,2021-10-18
ISJ7727,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-13,2021-07-25
9675669,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-21,2022-02-27
9961775,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-15,2021-07-08
2203775,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-06,2021-10-23
ICA6099,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-04,2021-03-30
750E56T,MODERNA,mRNA,mRNA-1273,2021-04-27,2021-10-23
931Q80C,MODERNA,mRNA,mRNA-1273,2021-09-06,2022-02-05
DE9090,PFIZER,mRNA,COMIRNATY,2021-02-23,2021-08-17
6953553,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-10,2022-01-04
TX3145,PFIZER,mRNA,COMIRNATY,2020-12-10,2021-05-14
6747387,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-22,2021-06-13
KQ8884,PFIZER,mRNA,COMIRNATY,2021-09-14,2022-02-09
DBR6197,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-29,2022-03-06
BHW5325,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-22,2022-01-23
8032524,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-28,2021-07-14
5474037,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-06-08,2021-11-07
9687246,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-28,2021-07-19
4846548,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-01-25,2021-06-14
EC2231,PFIZER,mRNA,COMIRNATY,2021-08-09,2022-01-03
LZF5804,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-27,2021-08-12
XNG5770,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-27,2021-04-29
1829540,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-05-01,2021-10-02
TAB7526,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-07-25,2022-01-04
2197799,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-08,2022-03-07
789R16B,MODERNA,mRNA,mRNA-1273,2020-12-06,2021-05-14
UOC5944,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-25,2021-05-12
811I98K,MODERNA,mRNA,mRNA-1273,2021-01-15,2021-07-06
GE8398,PFIZER,mRNA,COMIRNATY,2021-09-21,2022-03-06
368A63J,MODERNA,mRNA,mRNA-1273,2021-01-02,2021-05-22
LML6863,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-17,2021-05-23
AS6280,PFIZER,mRNA,COMIRNATY,2021-02-07,2021-08-01
8119983,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-08-15,2022-02-02
ABK1040,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-29,2021-06-19
RH9550,PFIZER,mRNA,COMIRNATY,2021-08-18,2022-01-24
830A72O,MODERNA,mRNA,mRNA-1273,2020-12-15,2021-05-12
458F94Z,MODERNA,mRNA,mRNA-1273,2021-05-28,2021-11-14
4604655,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-09-13,2022-02-12
YA6083,PFIZER,mRNA,COMIRNATY,2021-05-30,2021-11-06
ORK4588,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-27,2021-12-08
DU2779,PFIZER,mRNA,COMIRNATY,2021-03-07,2021-08-09
EQY1793,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-17,2021-05-18
870B68P,MODERNA,mRNA,mRNA-1273,2021-07-18,2021-12-23
ZJJ2421,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-06-18,2021-11-13
VR6402,PFIZER,mRNA,COMIRNATY,2021-02-11,2021-07-17
248O69G,MODERNA,mRNA,mRNA-1273,2021-04-06,2021-09-09
SS2355,PFIZER,mRNA,COMIRNATY,2021-04-07,2021-09-07
EP3017,PFIZER,mRNA,COMIRNATY,2021-09-08,2022-02-21
UP3285,PFIZER,mRNA,COMIRNATY,2021-07-14,2021-12-03
532Z19G,MODERNA,mRNA,mRNA-1273,2021-04-05,2021-09-25
MOD9480,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-02,2021-06-15
IFY3656,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-09-17,2022-02-22
ZJ3703,PFIZER,mRNA,COMIRNATY,2020-12-04,2021-05-08
3064656,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-19,2021-07-29
7470697,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-11-06,2021-04-09
SJK7622,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-02-21,2021-07-10
347E15T,MODERNA,mRNA,mRNA-1273,2021-07-17,2021-12-03
VF8644,PFIZER,mRNA,COMIRNATY,2021-07-20,2022-01-14
289Q98Z,MODERNA,mRNA,mRNA-1273,2021-06-20,2021-12-17
DJ8612,PFIZER,mRNA,COMIRNATY,2021-09-14,2022-02-21
ZQ8092,PFIZER,mRNA,COMIRNATY,2021-02-19,2021-07-24
CVE7697,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-15,2021-07-14
WTB4283,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-31,2021-06-04
6828184,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-19,2021-07-30
WEI1362,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-08,2021-11-03
436A82T,MODERNA,mRNA,mRNA-1273,2021-08-23,2022-01-24
132R18Y,MODERNA,mRNA,mRNA-1273,2021-06-29,2021-12-19
920N23X,MODERNA,mRNA,mRNA-1273,2021-08-18,2022-02-09
592P67P,MODERNA,mRNA,mRNA-1273,2021-01-09,2021-05-25
600E98F,MODERNA,mRNA,mRNA-1273,2021-02-08,2021-07-14
244Y94S,MODERNA,mRNA,mRNA-1273,2021-08-14,2022-02-06
935L48K,MODERNA,mRNA,mRNA-1273,2021-05-16,2021-10-25
JMF8184,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-12-10,2021-05-17
GWE2736,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-30,2021-05-10
572R83I,MODERNA,mRNA,mRNA-1273,2021-05-11,2021-09-28
199J21Z,MODERNA,mRNA,mRNA-1273,2021-07-31,2022-01-26
6268086,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-03-09,2021-09-04
HZH2239,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-13,2022-01-07
4464936,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-10,2022-01-06
5339440,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2020-12-10,2021-05-29
RKH2401,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-01-15,2021-06-14
DK9571,PFIZER,mRNA,COMIRNATY,2021-04-25,2021-10-17
XH5633,PFIZER,mRNA,COMIRNATY,2021-04-29,2021-10-06
933Y32Q,MODERNA,mRNA,mRNA-1273,2021-05-31,2021-11-21
843L82E,MODERNA,mRNA,mRNA-1273,2021-09-12,2022-01-28
TEW3026,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-15,2021-10-17
519X42T,MODERNA,mRNA,mRNA-1273,2020-12-20,2021-06-13
604H10A,MODERNA,mRNA,mRNA-1273,2021-01-31,2021-06-22
WC7707,PFIZER,mRNA,COMIRNATY,2021-03-03,2021-08-12
EJA1533,ASTRAZENECA,Viral vector,VAXZEVRIA,2020-11-08,2021-05-01
807J61I,MODERNA,mRNA,mRNA-1273,2021-06-27,2021-11-21
9190636,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-07-13,2021-11-27
KYU9470,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-08-20,2022-02-10
4712299,JOHNSON&JOHNSON,Viral Vector,JNJ-78436735,2021-02-23,2021-08-20
QUL8300,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-30,2021-08-14
YVQ5643,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-05-25,2021-10-23
780X51L,MODERNA,mRNA,mRNA-1273,2021-04-12,2021-09-17
RBG2152,ASTRAZENECA,Viral vector,VAXZEVRIA,2021-03-06,2021-08-25
