denominazione_struttura,tipologia,nome_area
Isas Armonia Onlus,RIA,Sicilia
Ist. S. A. Merici - Canicattin,RIA,Sicilia
Ist.Riab.Villag. San Giuseppe,RIA,Sicilia
Istituto Dei Ciechi,RIA,Sicilia
Istituto M.P.P. Lucia Mangano,RIA,Sicilia
Lega Del Filo D'Oro Onlus,RIA,Sicilia
Madre Del Divino Amore,RIA,Sicilia
Oasi Di Torretta Onlus,RIA,Sicilia
Ospedale Civico,STS,Sicilia
Ospedale Dei Bambini G. Di Cristina,STS,Sicilia
Presidio Ospedaliero Gaspare Rodolico,STS,Sicilia
Presidio Ospedaliero S.Marco,STS,Sicilia
Punto Vaccinale  12 Petralia,STS,Sicilia
Punto Vaccinale  14 Carini,STS,Sicilia
Punto Vaccinale  15  Lampedusa E Linosas,STS,Sicilia
Punto Vaccinale 11 Palermo,STS,Sicilia
Punto Vaccinale 13 Po Ingrassia,STS,Sicilia
Punto Vaccinale 16-Hub Misilmeri,STS,Sicilia
Punto Vaccinale 17- Hub C/O Centro Commerciale 'La Torre',STS,Sicilia
Punto Vaccinale 18- Hub Cefalu',STS,Sicilia
Punto Vaccinale 19 -  Hub Bagheria,STS,Sicilia
Punto Vaccinale 2 Partinico,STS,Sicilia
Punto Vaccinale 20 -Carini C/O 'Poseidon',STS,Sicilia
Punto Vaccinale 3 Corleone,STS,Sicilia
Punto Vaccinale 4 Termini,STS,Sicilia
Punto Vaccinale 5 Cinisi,STS,Sicilia
Punto Vaccinale 6 Marineo,STS,Sicilia
Punto Vaccinale 7 Petralia,STS,Sicilia
Punto Vaccinale 8 Bagheria,STS,Sicilia
Punto Vaccinale 9 Lercara,STS,Sicilia
Pvo Acireale Covid,STS,Sicilia
Pvo Biancavilla Covid,STS,Sicilia
Pvo Bronte Covid,STS,Sicilia
Pvo Caltagirone Covid,STS,Sicilia
Pvo Giarre Covid,STS,Sicilia
Pvo Militello Covid,STS,Sicilia
Pvo Paternò Covid,STS,Sicilia
Pvt Ambulatorio Belpasso Covid,STS,Sicilia
Pvt Ambulatorio Linguaglossa Covid,STS,Sicilia
Pvt Ambulatorio Mascalucia Covid,STS,Sicilia
Pvt Ambulatorio Randazzo Covid,STS,Sicilia
Pvt Ambulatorio Scordia Covid,STS,Sicilia
Pvt Avis Ragusa,STS,Sicilia
Pvt Poliambulatorio Adrano Covid,STS,Sicilia
Rg Hub Palaminardi Ragusa,STS,Sicilia
Rg Hub-Centro Vaccinazione Covid Ag Distribuzione Modica,STS,Sicilia
Rg Hub-Centro Vaccinazione Covid Fiera Emaia Vittoria,STS,Sicilia
Rg Hub-Centro Vaccinazione Covid Ospedale Civile,STS,Sicilia
Rg Hubprotezione Civile Scicli,STS,Sicilia
Rg Pvt - Mmg Amb Vaccini Presso Proprio Ambulatorio,STS,Sicilia
Rg Pvt - Mmg Dom - Vaccini A Domicilio Dell'Assistito,STS,Sicilia
Rg Pvt - Vaccinazioni Domiciliari,STS,Sicilia
San Martino Coop.S.C. Isoptera,RIA,Sicilia
Soc. Coop. Amica,RIA,Sicilia
Soc. Serv. Riabilitativi Spa,RIA,Sicilia
Societa` Polisportiva Palermo,RIA,Sicilia
Stabilimento Pfizer Covid,STS,Sicilia
Tre Ali Onlus,RIA,Sicilia
U.O.C. Riabilit Minori A. Metr,RIA,Sicilia
Un. Ital. Ciechi E Ipovedenti,RIA,Sicilia
Uoc Riabilitazione Adulti E Mi,RIA,Sicilia
Uoc. Med. Fis. E Riabilitativa,RIA,Sicilia
Uos. Med.Fis.E Riabilitativa,RIA,Sicilia
Villa Nave - Suore Teatine,RIA,Sicilia
A.I.A.B.A. Onlus,RIA,Toscana
A.I.A.B.A. Onlus Cd D'Annunzio,RIA,Toscana
A.I.R.R.I. Grosseto,RIA,Toscana
A.I.R.R.I.Santa Fiora,RIA,Toscana
A.N.F.F.A.S.,RIA,Toscana
Aias,RIA,Toscana
Amb.Riab. Villa Ersilia,RIA,Toscana
Ambulatori Ex Asl3,RIA,Toscana
Ambulatori Misericordia Srl Ca,RIA,Toscana
Anffas Onlus Di Firenze,RIA,Toscana
Ass.Trisomia21Onlus Centro Di,RIA,Toscana
Associazione Autismo Firenze O,RIA,Toscana
Auditorium Comunale Loro Ciuff,STS,Toscana
Autodromo Scarperia,STS,Toscana
Az. Ospedaliero - Universitari,RIA,Toscana
Azienda Ospedaliera Meyer,RIA,Toscana
Azienda Ospedaliera Universita,RIA,Toscana
Blue Clinic Srl,RIA,Toscana
C.A.R.O. Ospedale S.Donato Are,RIA,Toscana
C.Diurno Celebrolesi F.Primi,RIA,Toscana
C.R.I. Ist.Anna Torrigiani,RIA,Toscana
C.T.E. Srl Cadorna,RIA,Toscana
C.T.E. Srl Cinque Vie,RIA,Toscana
C.T.E. Srl Rignano,RIA,Toscana
C.Tro Socio San. R.Giovannini,RIA,Toscana
Casa Del Popolo Grassina,STS,Toscana
Casa Di Cura Frate Sole,RIA,Toscana
Casa Di Cura M.D. Barbantini,RIA,Toscana
Casa Di Cura San Camillo F.Dei,RIA,Toscana
Casa Verde Irccs Fondazione St,RIA,Toscana
Cdr Rsa Diacceto Fondaz. Oda,RIA,Toscana
Cdr Villa S.Luigi Fondaz Oda F,RIA,Toscana
Cent.Riab.Terranova Bracciolin,RIA,Toscana
Centro Affari E Convegni Arezz,STS,Toscana
Centro Di Riabilitazione Villa,RIA,Toscana
Centro Di Rieducazione Ortofon,RIA,Toscana
Centro Diurno Albero Vivo,RIA,Toscana
Centro Espositivo Di Scandicci,STS,Toscana
Centro Integrato Educ.Ne E Ria,RIA,Toscana
Centro Polifunzion. Campiglia,RIA,Toscana
Centro Politano Psicotici,RIA,Toscana
Centro Riab. Luigi Moni,RIA,Toscana
Centro Riab. Santa Fina,RIA,Toscana
Centro Riabilitaz. S.Caterina,RIA,Toscana
Centro Riabilitazione,RIA,Toscana
Centro Riabilitazione Montalci,RIA,Toscana
Centro Rieduc.Del Linguaggio,RIA,Toscana
Centro Sociale Bibbiena,STS,Toscana
Centro Socio Sanitario Ex Dist,STS,Toscana
Centro Vasari  Srl,RIA,Toscana
Centro W.Cerrano Don Gnocchi,RIA,Toscana
Cerv - Irifor Sez. Pisa,RIA,Toscana
Cinema Multisala Grosseto,STS,Toscana
Circolo Mcl San Biagio Pistoia,STS,Toscana
Coop. Sociale P.A.M.A.P.I.,RIA,Toscana
Cri Presidio Fraticini,RIA,Toscana
Cte Srl Il Fortino,RIA,Toscana
Cte Srl Rsd Le Torri,RIA,Toscana
Discoteca Kronos Castel Del Pi,STS,Toscana
Discoteca Papillon 78 Monteron,STS,Toscana
Distr Certaldo Att Riab Ex Art,RIA,Toscana
Distr Empoli Att Riab Ex Art 2,RIA,Toscana
Distretto Quarrata,RIA,Toscana
Ex Chino Chini Pontassieve,STS,Toscana
Ex Dispensario Cpa,RIA,Toscana
Ex Distretto Riab.  Marina C,RIA,Toscana
Ex Filanda,RIA,Toscana
Fisioterapia S. Jacopo,RIA,Toscana
Fisioterapia Santo Stefano,RIA,Toscana
Fond Modi Di Dire  Centro Logo,RIA,Toscana
Fond. S. Sebastiano Misericord,RIA,Toscana
Fondazione C.Ri.D.A  Sede Prat,RIA,Toscana
Fondazione C.Ri.D.A. Via Ferru,RIA,Toscana
Fondazione Crida Sede Montale,RIA,Toscana
Fondazione Don Gnocchi,RIA,Toscana
Fondazione Maria Assunta In Ci,RIA,Toscana
Fondazione Raggio Verde,RIA,Toscana
Fondazione Turati Gavinana,RIA,Toscana
Fondazione Turati Pistoia,RIA,Toscana
Fonderia 1 Sala Comunale Follo,STS,Toscana
Foro Boario San Sepolcro,STS,Toscana
I.R.C.C.S. Centro Di Riab. Don,RIA,Toscana
Ifca Spa-Casa Di Cura Ulivella,RIA,Toscana
Inail Crm - Centro Riab. Motor,RIA,Toscana
Ispo,RIA,Toscana
"Ist.Priv.Riabil.  ""Madre Divin",RIA,Toscana
Ist.Privato Riab. Medaglia Mir,RIA,Toscana
Ist.Prosperius Centro Riabilit,RIA,Toscana
Ist.Riab. Villaggio Della Cons,RIA,Toscana
Istituto Di Riabilitazione Di,RIA,Toscana
La Badia San Miniato Att Riab,RIA,Toscana
La Cupolina Srl,RIA,Toscana
Lab. Aus. Apprendimento E Comu,RIA,Toscana
Laboratorio Ausili Tecnologici,RIA,Toscana
Le Civette,RIA,Toscana
Osp Castelf.No Att Riab Ex Art,RIA,Toscana
Osp Fucecchio Att Riab Ex Art,RIA,Toscana
Osp S. Miniato Att Riab Ex Art,RIA,Toscana
"Ospedale ""Versilia""           ",RIA,Toscana
Ospedale Di Comunita' - Riabil,RIA,Toscana
P.Za San Rocco Empoli Att Riab,RIA,Toscana
Palasport Fucecchio,STS,Toscana
Palazzetto Del Bernino Poggibo,STS,Toscana
Palazzetto Sport Dicomano,STS,Toscana
Palazzetto Sport Mensana Pal.G,STS,Toscana
Palazzetto Sport Reggello,STS,Toscana
Palestra Scuola Elementare Abb,STS,Toscana
Pegaso Srl,RIA,Toscana
Poliambulat.Foiano Della Chian,RIA,Toscana
Poliambulatorio Bibbiena,RIA,Toscana
Poliambulatorio Lucignano,RIA,Toscana
Poliambulatorio Ospedale Fratt,RIA,Toscana
Poliambulatorio Sansepolcro,RIA,Toscana
Pres. Amb. Riabilitaz. Borgo A,RIA,Toscana
Presidio  Acciaiolo,RIA,Toscana
Presidio Agliana,RIA,Toscana
Presidio Alfa Columbus,RIA,Toscana
Presidio Barberino,RIA,Toscana
Presidio Borgo San Lorenzo,RIA,Toscana
Presidio Camerata,RIA,Toscana
Presidio Canova,RIA,Toscana
Presidio D'Annunzio,RIA,Toscana
Presidio Distrett. Vaiano,RIA,Toscana
Presidio Eta' Evolutiva,RIA,Toscana
Presidio Fanfani,RIA,Toscana
Presidio Firenzuola,RIA,Toscana
Presidio Giuliani,RIA,Toscana
Presidio Greve,RIA,Toscana
Presidio Incisa,RIA,Toscana
Presidio Ospedaliero Piero Pal,RIA,Toscana
Presidio Pal. Osma,RIA,Toscana
Presidio Pelago,RIA,Toscana
Presidio Reggello,RIA,Toscana
Presidio Riab. Abbadia S.S.,RIA,Toscana
Presidio Riab. Chiusi,RIA,Toscana
Presidio Riab. Montepulciano,RIA,Toscana
Presidio Riab. Poggibonsi,RIA,Toscana
Presidio Riab. Sinalunga,RIA,Toscana
Presidio Riab. Tamburino,RIA,Toscana
Presidio Riabil Ambu San Giova,RIA,Toscana
Presidio Riabil Lungarno Santa,RIA,Toscana
Presidio Riabilitazione Le Pia,RIA,Toscana
Presidio Rignano,RIA,Toscana
Presidio Rossini,RIA,Toscana
Presidio Vaccinale Empoli Sesa,STS,Toscana
Presidio Vaccinale Firenze Man,STS,Toscana
Presidio Vaccinale Hub Caserma,STS,Toscana
Presidio Vaccinale Palaterme M,STS,Toscana
Presidio Vaccinale Pistoia Cat,STS,Toscana
Presidio Vaccinale Prato Pegas,STS,Toscana
Presidio Via Della Querciola,RIA,Toscana
Riab Ex Art. 26 Castelnuovo Di,RIA,Toscana
Riab Ex Art. 26 Ex Ceser Forna,RIA,Toscana
Riab Ex Art. 26 Ospedale S. Fr,RIA,Toscana
Riab Ex Art. 26 San Leonardo I,RIA,Toscana
Riab. Aulla. Distretto/Aias,RIA,Toscana
Riab. Ex Art. 26 Bagni Di Lucc,RIA,Toscana
Riab. Ex Art. 26 Campo Di Mart,RIA,Toscana
Riab. Ex Art. 26 Tabarracci Vi,RIA,Toscana
Riab. Ex. Art. 26 Capannori,RIA,Toscana
Riab. Osp. Serristori,RIA,Toscana
Riabilit.  Distretto Fivizzano,RIA,Toscana
Riabilit. Osped. Pontremoli,RIA,Toscana
Riabilitazione Amb. San Marcel,RIA,Toscana
Riabilitazione Ambulatoriale C,RIA,Toscana
Riabilitazione Ambulatoriale E,RIA,Toscana
Riabilitazione Ambulatoriale L,RIA,Toscana
Riabilitazione Ambulatoriale P,RIA,Toscana
Riabilitazione Cardiologica,RIA,Toscana
Riabilitazione Casa Della Salu,RIA,Toscana
Riabilitazione Penitenziario M,RIA,Toscana
Riabilitazione San Casciano,RIA,Toscana
Ristorante Attimi,STS,Toscana
S.O.R. Fivizzano,RIA,Toscana
S.Rita C.Diurno Giov.Psicotici,RIA,Toscana
Sala Polivalente Exmacelli Mon,STS,Toscana
Santacroce Medical Center Srl,RIA,Toscana
Scuola Media Bertini Pancrazi,STS,Toscana
Smia Via Degli Armeni,RIA,Toscana
Spazio Comunale Calenzano,STS,Toscana
Stabilimento Cisanello,RIA,Toscana
Stabilimento Santa Chiara,RIA,Toscana
Struttura Polivalente Certaldo,STS,Toscana
Sv Amb Vaccinale Presso Prot C,STS,Toscana
Sv Ca Anziani S. Remigio Fosdi,STS,Toscana
Sv Hub Carrara Fiere,STS,Toscana
Sv Hub Modigliani,STS,Toscana
Sv Hub Vaccinale Cecina Via Am,STS,Toscana
Sv Hub Vaccinale Rosignano Pes,STS,Toscana
Sv Hub Vaccinazioni Pontedera,STS,Toscana
Sv Hub Zona Pisana,STS,Toscana
Sv Il Villaggio Della Vita,STS,Toscana
Sv Ra Ist Suore Figlie Di Naza,STS,Toscana
Sv Ra Oasi Sacro Cuore,STS,Toscana
Sv Rsa Casa Divina Provv Cotto,STS,Toscana
Sv Rsa Galli Bonaventuri,STS,Toscana
Sv Rsa Il Molino,STS,Toscana
Sv Rsa Istituto Iacopini,STS,Toscana
Sv Rsa Phalesia,STS,Toscana
Terme Di Casciana,RIA,Toscana
U.F. Recup. Riab.  Funz. Adult,RIA,Toscana
U.F. Sal. Ment. Infanzia  Adol,RIA,Toscana
U.F. Sal. Ment. Infanzia Adol.,RIA,Toscana
U.F.S.M.I.A Valdera  C/O Mis.,RIA,Toscana
U.F.S.M.I.A. Pisa Via Garibald,RIA,Toscana
U.F.S.M.I.A.- Volterra (Borgo,RIA,Toscana
"U.O.Centro Di Riab.""Aldi Mai"" ",RIA,Toscana
U.O.R.R.F Valdera C/O P.A. For,RIA,Toscana
U.O.R.R.F. - Larderello,RIA,Toscana
U.O.R.R.F. - Via Garibaldi,RIA,Toscana
U.O.R.R.F. - Volterra,RIA,Toscana
U.O.Riab.Funz.Casteldelpiano,RIA,Toscana
U.O.Riab.Funz.Massa Marittima,RIA,Toscana
U.O.Riab.Funz.Orbetello,RIA,Toscana
U.O.Riab.Funz.Villa Pizzetti,RIA,Toscana
U.O.Riab.Fuz.Follonica,RIA,Toscana
Ufsmia Distretto Castelnuovo D,RIA,Toscana
Valdisieve Hospital Srl,RIA,Toscana
Vila Delle Terme Spa.Div Falci,RIA,Toscana
Villa Il Sorriso,RIA,Toscana
Villa Le Terme Spa Divisione M,RIA,Toscana
Villa Monteturli,RIA,Toscana
Vital Center Srl,RIA,Toscana
Ambulatorio Casa Circondariale Terni - Punto Vaccinale Territoriale,STS,Umbria
Ambulatorio Po Orvieto Vaccinazione Covid,STS,Umbria
C.R.Sereni-Opera Don Guanella,RIA,Umbria
Casa Di Reclusione Maiano - Punto Vaccinale Territoriale,STS,Umbria
Casa Di Reclusione Orvieto Ambulatori - Punto Vaccinale Territoriale,STS,Umbria
Casagrande Terni Punto Vaccinale Territoriale,STS,Umbria
Centro Comunità Cascia - Punto Vaccinale Territoriale,STS,Umbria
Centro Polifunzionale Ca' Rapillo Spello - Punto Vaccinale Territoriale,STS,Umbria
Centro Polispecialistico C/O Casa Circondariale Di Capanne,STS,Umbria
Centro Speranza,RIA,Umbria
Comunita' Capodarco Residenz.,RIA,Umbria
Comunita' Capodarco Semiresid.,RIA,Umbria
Distretto Orvieto - Punto Vaccinale Territoriale,STS,Umbria
Distretto Orvieto Pvt Fabro - Punto Vaccinale Territoriale,STS,Umbria
Istituto Padre L. Da Casoria,RIA,Umbria
Istituto Per Sovrintendenti Della Polizia Di Stato Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria
Istituto Serafico,RIA,Umbria
Palestra Istituto Geometri - Punto Vaccinale Territoriale,STS,Umbria
Pes Norcia - Punto Vaccinale Territoriale,STS,Umbria
Punto Vaccinazione Anti Covid-19   San Marco,STS,Umbria
Punto Vaccinazione Anti Covid-19  Comando Legione Carabinieri Umbria,STS,Umbria
Punto Vaccinazione Anti Covid-19  Polizia Di Stato,STS,Umbria
Punto Vaccinazione Anti Covid-19 Assisano,STS,Umbria
Punto Vaccinazione Anti Covid-19 Comune Todi,STS,Umbria
Punto Vaccinazione Anti Covid-19 Gualdo Tadino,STS,Umbria
Punto Vaccinazione Anti Covid-19 Gubbio,STS,Umbria
Punto Vaccinazione Anti Covid-19 La Rocchetta Gualdo Tadino,STS,Umbria
Punto Vaccinazione Anti Covid-19 Marsciano,STS,Umbria
Punto Vaccinazione Anti Covid-19 Solomeo,STS,Umbria
Punto Vaccinazione Anti Covid-19 Tavernelle,STS,Umbria
Punto Vaccinazione Anti Covid-19 Trestina,STS,Umbria
Punto Vaccinazione Anti Covid-19 Tuoro Sul Trasimeno,STS,Umbria
Punto Vaccinazione Anti Covid-19 Umbertide,STS,Umbria
Pvt Via Manna - Punto Vaccinale Territoriale,STS,Umbria
Questura Di Terni Ufficio Sanitario - Punto Vaccinale Territoriale,STS,Umbria
Zona Bocciodromo Amelia - Punto Vaccinale Territoriale,STS,Umbria
Centro Polifunzionale Grand Place,STS,Valle d'Aosta / Vallée d'Aoste
Poliambulatorio Di Morgex - Centro Vaccini Covid,STS,Valle d'Aosta / Vallée d'Aoste
Salone Polifunzionale Sito Nel Comune Di Châtillon,STS,Valle d'Aosta / Vallée d'Aoste
Salone Polifunzionale Sito Nel Comune Di Donnas,STS,Valle d'Aosta / Vallée d'Aoste
A.G.B.D Onlus,RIA,Veneto
A.I.S.M.,RIA,Veneto
Associaz. La Nostra Famiglia,RIA,Veneto
Associaz. 'La Nostra Famiglia',RIA,Veneto
Associazione La Nostra Famigli,RIA,Veneto
Centro Aism Rosa`,RIA,Veneto
Centro Archimede Srl,RIA,Veneto
Centro Civico Fabio Presca (Punto Vaccinazioni),STS,Veneto
Centro Di Vaccinazione C/O Osp. Di Schiavonia,STS,Veneto
"Centro Diabetologia, Casa Della Salute Schio",STS,Veneto
Centro Polifunz. D.Calabria,RIA,Veneto
Centro Sanitario Polifunzionale (Ex Dialisi Piano Terra),STS,Veneto
Centro Vaccinale,STS,Veneto
"Centro Vaccinale  ""Dogana"" - Treviso",STS,Veneto
"Centro Vaccinale ""Bocciodromo"" - Villorba",STS,Veneto
"Centro Vaccinale ""Castrette"" - Villorba",STS,Veneto
"Centro Vaccinale ""San Martino"" - Casale Sul Sile",STS,Veneto
"Centro Vaccinale ""Sanita' Penitenziaria"" - Treviso",STS,Veneto
Centro Vaccinale ¿Centro Culturale Casa Riese¿ ¿ Riese Pio X,STS,Veneto
Centro Vaccinale C/O Centro Culturale A. Pettenella (Rovolon),STS,Veneto
Centro Vaccinale 'Castello D'Amore' - Treviso,STS,Veneto
Centro Vaccinale Cortina Palaghiaccio,STS,Veneto
Centro Vaccinale Covid-19 Bibione,STS,Veneto
Centro Vaccinale Covid-19 Caorle,STS,Veneto
Centro Vaccinale Covid-19 Cavallino-Treporti,STS,Veneto
Centro Vaccinale Covid-19 Jesolo,STS,Veneto
Centro Vaccinale Covid-19 Portogruaro,STS,Veneto
Centro Vaccinale Covid-19 San Dona',STS,Veneto
Centro Vaccinale Di Vedelago,STS,Veneto
Centro Vaccinale 'Foro Boario' - Oderzo,STS,Veneto
Centro Vaccinale 'Palaingresso Godega Fiere' - Godega Sant'Urbano,STS,Veneto
Centro Vaccinazione Lonigo,STS,Veneto
Centro Vaccinazione Noventa Vicentina,STS,Veneto
Centro Vaccinazione Popolazione Covid19 Bussolengo,STS,Veneto
Centro Vaccinazione Popolazione Covid19 Legnago,STS,Veneto
Centro Vaccinazione Popolazione Covid19 S. Bonifacio,STS,Veneto
Centro Vaccinazione Torri Di Quartesolo,STS,Veneto
Centro Vaccinazione Trissino,STS,Veneto
Centro Vaccinazione Valdagno,STS,Veneto
Centro Vaccinazione Vicenza,STS,Veneto
Centro Vaccinazioni Del Comelico,STS,Veneto
Centro Vaccinazioni Drive-In Paludi,STS,Veneto
Centro Vaccinazioni Palaskating Di Sedico,STS,Veneto
Chiostro S. Maria Delle Consolazioni,STS,Veneto
Codess Sanita' S.R.L.,RIA,Veneto
Covid19-Seminario Minore Di Rubano (Punto Vaccinazioni),STS,Veneto
Cvp Adria C/O Centro Commerciale Il Porto,STS,Veneto
Cvp Camponogara,STS,Veneto
Cvp Castelmassa C/O Mercato Coperto,STS,Veneto
Cvp Cavarzere,STS,Veneto
Cvp Chioggia,STS,Veneto
Cvp Chioggia 2,STS,Veneto
Cvp Covid - Angarano,STS,Veneto
Cvp Covid - Arsiero Palazzetto Dello Sport,STS,Veneto
Cvp Covid - Asiago Unione Montana Spett. Reggenza Dei 7 Comuni,STS,Veneto
Cvp Covid - Bassano Del Grappa Centro Socio Ricreativo Rondò Brenta,STS,Veneto
Cvp Covid - Breganze (Mmg),STS,Veneto
"Cvp Covid - Centro Socio-Ricreativo Rondò Brenta, Bassano Del Grappa  (Mmg)",STS,Veneto
Cvp Covid - Chiuppano (Mmg),STS,Veneto
Cvp Covid - Domicilio D1,STS,Veneto
Cvp Covid - Domicilio D2,STS,Veneto
"Cvp Covid - Ex Eurobrico, Bassano",STS,Veneto
Cvp Covid - Malo (Mmg),STS,Veneto
Cvp Covid - Marano Vicentino,STS,Veneto
Cvp Covid - Marostica,STS,Veneto
Cvp Covid - Marostica (Mmg),STS,Veneto
Cvp Covid - Roana,STS,Veneto
Cvp Covid - Roana (Mmg),STS,Veneto
Cvp Covid - Romano D'Ezzelino (Mmg),STS,Veneto
Cvp Covid - San Giuseppe Di Cassola (Mmg),STS,Veneto
Cvp Covid - San Giuseppe Di Cassola Centro Diurno Per Anziani,STS,Veneto
Cvp Covid - Schio Ex Lanificio Conte,STS,Veneto
Cvp Covid - Thiene Padiglione Fieristico,STS,Veneto
Cvp Covid Asiago C/O Ospedale,STS,Veneto
Cvp Covid Asiago Distretto,STS,Veneto
Cvp Covid Marano Vicentino (Mmg),STS,Veneto
Cvp Covid Schio Palestra Comunale (Mmg),STS,Veneto
Cvp Covid Thiene Padiglione Fieristico (Mmg),STS,Veneto
Cvp Dolo,STS,Veneto
Cvp Favaro,STS,Veneto
Cvp Lendinara C/O Palazzetto Dello Sport,STS,Veneto
Cvp Lido Pellestrina,STS,Veneto
Cvp Marcon,STS,Veneto
Cvp Mestre 2,STS,Veneto
Cvp Mirano,STS,Veneto
Cvp Noale,STS,Veneto
Cvp Occhiobello C/O C.S.R.C. Arcobaleno,STS,Veneto
Cvp Palaexpo,STS,Veneto
Cvp Porto Tolle C/O Palazzetto Dello Sport,STS,Veneto
Cvp Porto Viro C/O Sala Eracle,STS,Veneto
Cvp Rosolina C/O Palazzetto Dello Sport,STS,Veneto
Cvp Rovigo C/O Censer,STS,Veneto
Cvp Santa Maria Di Sala,STS,Veneto
Cvp Stabilimento Fiamm Spa,STS,Veneto
Cvp Stabilimento Marzotto Spa,STS,Veneto
Cvp Trecenta C/O Ospedale S.Luca,STS,Veneto
Cvp Venezia 1,STS,Veneto
Cvp Venezia 2,STS,Veneto
Cvp Venezia 3,STS,Veneto
Dm Riabilita Srl,RIA,Veneto
Fiera Di Padova Padiglione 6 (Punto Vaccinazione),STS,Veneto
Fiera Padiglione 8 - Azienda Ospedale - Universita' Padova,STS,Veneto
Fisiosport Terraglio,RIA,Veneto
Fond.F.Milcovich Onlus Exuildm,RIA,Veneto
Fondaz. Piu' Di Un Sogno Onlus,RIA,Veneto
Fondazione Speranza Onlus,RIA,Veneto
Istituto Pio Xii Misurina,RIA,Veneto
La Nostra Famiglia,RIA,Veneto
La Nostra Famiglia Oderzo,RIA,Veneto
La Nostra Famiglia Treviso,RIA,Veneto
Municipio Di Albignasego (Punto Vaccinazioni),STS,Veneto
Ospedale Militare (Punto Vaccinazioni),STS,Veneto
Palazzetto Dello Sport 'Borgo Rossi' (Punto Vaccinazione),STS,Veneto
Palazzetto Dello Sport Di Cittadella,STS,Veneto
Palazzetto Dello Sport Di Loreggia,STS,Veneto
Presidio Riabilit. Villa Maria,RIA,Veneto
