CODICE REGIONE,DENOMINAZIONE REGIONE,CODICE AZIENDA,DENOMINAZIONE AZIENDA,INDIRIZZO,CAP,COMUNE
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
70,Liguria,105,Asl Spezzino,Via Xxiv Maggio 139,19124,La Spezia
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
130,Abruzzo,204,Asl Teramo,Teramo  Circ.Ne Ragusa 1,64100,Teramo
100,Umbria,204,Usl Terni,Via Bramante 37,5100,Terni
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
50,Veneto,104,Aulss Thiene,Via Rasa  9,36016,Thiene
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,201,Asl To1,Via S.Secondo 29,10128,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,202,Asl To2,Corso Svizzera 164,10149,Torino
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,203,Asl To3,Via Martiri Xxx Aprile 30,10093,Collegno
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,204,Asl To4,Via Po 11,10034,Chivasso
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
10,Piemonte,205,Asl To5,Via San Domenico 21,10023,Chieri
42,Prov. Auton. Trento,101,Apss Trento,"Via De Gasperi, 79",38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
42,Prov. Auton. Trento,101,Apss Trento,Via De Gasperi 79,38100,Trento
50,Veneto,109,Aulss Treviso,Borgo Cavalli  42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli  42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli 42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli 42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli 42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli 42,31100,Treviso
50,Veneto,109,Aulss Treviso,Borgo Cavalli 42,31100,Treviso
60,Friuli Venezia Giulia,101,Asu Triestina,Via Del Farneto 3,34142,Trieste
60,Friuli Venezia Giulia,101,Asu Triestina,Via Sai 1,34128,Trieste
60,Friuli Venezia Giulia,101,Asu Triestina,Via Giovanni Sai 1-3,34128,Trieste
60,Friuli Venezia Giulia,101,Asu Triestina,Via Giovanni Sai 1-3,34128,Trieste
60,Friuli Venezia Giulia,101,Asu Triestina,Via Giovanni Sai 1-3,34128,Trieste
60,Friuli Venezia Giulia,201,Asu Triestina,Via Giovanni Sai 1-3,34128,Trieste
60,Friuli Venezia Giulia,201,Asu Triestina,Via Giovanni Sai 1-3,34128,Trieste
100,Umbria,102,Usl 2 - Perugia,Via Guerra 17/21,6127,Perugia
100,Umbria,102,Usl 2 - Perugia,Via Guerra 17/21,6127,Perugia
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,206,Asl Vercelli,C.So Mario Abbiate 21,13100,Vercelli
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
10,Piemonte,209,Asl Vco,Via Mazzini 117,28887,Omegna
50,Veneto,112,Aulss Veneziana,Via Don Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Federico Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Federico Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Federico Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Federico Tosatto 147,30174,Venezia
50,Veneto,112,Aulss Veneziana,Via Don Federico Tosatto 147,30174,Venezia
50,Veneto,120,Aulss Verona,Via Valverde  42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde  42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde 42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde 42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde 42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde 42,37122,Verona
50,Veneto,120,Aulss Verona,Via Valverde 42,37122,Verona
90,Toscana,112,Usl Versilia,Via Vetraia 5,55049,Viareggio
90,Toscana,112,Usl Versilia,Via Aurelia 335,55043,Camaiore
90,Toscana,112,Usl Versilia,Via Aurelia 335,55043,Camaiore
90,Toscana,112,Usl Versilia,Via Aurelia 335,55043,Camaiore
90,Toscana,112,Usl Versilia,Via Aurelia 335,55043,Camaiore
90,Toscana,112,Usl Versilia,Via Aurelia 335,55043,Camaiore
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
50,Veneto,106,Ulss Vicenza,V.Le Rodolfi 37,36100,Vicenza
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
120,Lazio,109,Asl Viterbo,Via Enrico Fermi 15,1100,Viterbo
