Address,Name,CAP,City,Region Code,Region,Latitude,Longitude,ID
"Via Teodoreto, 7,GIARDINI GUALA,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,GWA275
"Via Onorato Vigliani, 34,GUALA DI ANASTASIO DR. MARIA GRAZIA & C. SAS,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,GQT470
"Via Onorato Vigliani, 55/G,GUALA DI ANASTASIO DR. MARIA GRAZIA & C. SAS,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,LUF243
"Via Onorato Vigliani, 55/G,GIARDINI GUALA SAS DI TUNINETTI DOTT. MICHELE,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,TZN557
"Via Teodoreto, 7,GUALA DI ANASTASIO DR. MARIA GRAZIA & C. SAS,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,KVH968
"Via Arnaldo Da Brescia, 38,FARM DEL GIGLIO DI DR.SSA COGGI PAOLA MARIA,10134,TORINO,10,PIEMONTE,""45,0359659524366"",""7,65165326639563""",,,,,,,,NAI310
"Via Arnaldo Da Brescia, 38,DEL GIGLIO DI COGGI PAOLA MARIA E DALMASSO GIOVENALE SNC,10134,TORINO,10,PIEMONTE,""45,0359659524366"",""7,65165326639563""",,,,,,,,AQX236
"Via Arnaldo Da Brescia, 38,DEL GIGLIO SNC DI COGGI PAOLA MARIA E DALMASSO LUCA,10134,TORINO,10,PIEMONTE,""45,0359659524366"",""7,65165326639563""",,,,,,,,LDC935
"Corso Fiume, 4,BORGO CRIMEA,10133,TORINO,10,PIEMONTE,""45,0572578429304"",""7,6945583586667""",,,,,,,,ZSK888
"Piazza Gran Madre di Dio, 1,GRAN MADRE,10131,TORINO,10,PIEMONTE,""45,0624101549829"",""7,69860416694308""",,,,,,,,GJL343
"Corso Moncalieri, 59,farmcia i gelsi borgo po,10133,TORINO,10,PIEMONTE,""45,0620521149435"",""7,69771693498544""",,,,,,,,OCX690
"Corso Moncalieri, 59,ANTONIOTTI,10133,TORINO,10,PIEMONTE,""45,0620521149435"",""7,69771693498544""",,,,,,,,WYU380
"Via Monferrato 22E,BORGO PO,10131,TORINO,10,PIEMONTE,""45,06291803864"",""7,70361443143684""",,,,,,,,BOV275
"Via Felice Romani, 2,BORGO PO,10131,TORINO,10,PIEMONTE,""45,06291803864"",""7,70361443143684""",,,,,,,,VLR629
"Via Monferrato 22E,BORGO PO DELLA DOTT.SSA BOASSO LORENA,10131,TORINO,10,PIEMONTE,""45,06291803864"",""7,70361443143684""",,,,,,,,HWK408
"Corso Moncalieri, 265,FARMACIA PILONETTO S.A.S. DEL DOTT. BELLARDONE ALBERTO E C.,10133,TORINO,10,PIEMONTE,""45,0620521149435"",""7,69771693498544""",,,,,,,,OFZ262
"Corso Moncalieri, 257,PILONETTO SAS DEL DOTT. BELLARDONE ALBERTO E C.,10133,TORINO,10,PIEMONTE,""45,0620521149435"",""7,69771693498544""",,,,,,,,YUT958
"Corso Moncalieri, 257,PILONETTO,10133,TORINO,10,PIEMONTE,""45,0620521149435"",""7,69771693498544""",,,,,,,,VKG793
"Piazza Freguglia, 6,CAVORETTO SNC DI GHI ANTONELLA E LANTELME FAISAN MARIA LUISA,10133,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,MKD845
"P.zza Freguglia, 6,CAVORETTO,10133,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,RQQ539
"Piazza Freguglia, 6,CAVORETTO SNC DELLE DR.SSE CARLA E PAOLA GIOVANNA MARIA PIACENTINO,10133,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,ZFS158
"Via Celeste Negarville, 8/10,FARMACIE COMUNALI TORINO S.p.A. FC N. 13 -,10135,TORINO,10,PIEMONTE,""45,02008925"",""7,6120918""",,,,,,,,MNU570
"Via Celeste Negarville, 8/10,COMUNALE 13 - AFC,10135,TORINO,10,PIEMONTE,""45,02008925"",""7,6120918""",,,,,,,,STW665
"Via Celeste Negarville, 8/10,Comunale 13 - Afc,10135,TORINO,10,PIEMONTE,""45,02008925"",""7,6120918""",,,,,,,,TCJ331
"Via Celeste Negarville, 8/10,COMUNALE 13,10135,TORINO,10,PIEMONTE,""45,02008925"",""7,6120918""",,,,,,,,XCN751
"Via Arturo Farinelli, 36/9,COMUNALE 40 - AFC,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,ZSM100
"Via Arturo Farinelli, 36/9,FARMACIE COMUNALI TORINO S.p.A. FC N. 40 -,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,MOY454
"Via Arturo Farinelli, 36/9,COMUNALE 40,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,GEX409
"Corso Unione Sovietica, 591/bis,SAN DOMENICO,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,JRG501
"Corso Unione Sovietica, 585,SAN DOMENICO,10135,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,XLF709
"Corso Unione Sovietica, 491,OTTONE,10135,TORINO,10,PIEMONTE,""45,017106191791"",""7,62872698029852""",,,,,,,,TTK879
"Corso UNIONE SOVIETICA, 491,FARMACIA MEDEA,10035,TORINO,10,PIEMONTE,""45,017106191791"",""7,62872698029852""",,,,,,,,SBJ934
"Via Pramollo, 6,ROATIS,10135,TORINO,10,PIEMONTE,""45,021685487101"",""7,62506761992525""",,,,,,,,IER169
"Via Pramollo, 6,Farmacia Pramollo,10135,TORINO,10,PIEMONTE,""45,021685487101"",""7,62506761992525""",,,,,,,,GKB698
"Via Candiolo, 31,SENNACHERIBBO DI SENNACHERIBBO LUISA E CLAUDIA SNC,10127,TORINO,10,PIEMONTE,""45,01576245"",""7,6491634""",,,,,,,,SJQ215
"Via Onorato Vigliani, 160,VIGLIANI,10127,TORINO,10,PIEMONTE,""45,0180524021835"",""7,64583309641007""",,,,,,,,IHJ577
"Via Monginevro, 57,BUSATTI BORGO SAN PAOLO SAS DI GARRONE DOTT.SSA LUISA & C.,10141,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,OJZ885
"Corso Rosselli, 106/D,MAZZOLI,10129,TORINO,10,PIEMONTE,""45,0521721462902"",""7,65565770608373""",,,,,,,,RUP460
"Largo Orbassano, 70,MAZZOLI,10129,TORINO,10,PIEMONTE,""45,0521721462902"",""7,65565770608373""",,,,,,,,LUS230
"Via Rivalta, 56/d,DELLE ERBE,10141,TORINO,10,PIEMONTE,""45,036445882683"",""7,52328791721825""",,,,,,,,YKL576
"Via Rivalta, 56/d,DELLE ERBE DI FARMAPIU' TORINO SAS DELLA DR.SSA CALATRONI DANIELA,10141,TORINO,10,PIEMONTE,""45,036445882683"",""7,52328791721825""",,,,,,,,WKN572
"Corso Racconigi, 186,BULLIO,10141,TORINO,10,PIEMONTE,""45,0685845048959"",""7,64568899481472""",,,,,,,,WMR433
"Corso Racconigi, 186,BULLIO DRANZON,10141,TORINO,10,PIEMONTE,""45,0685845048959"",""7,64568899481472""",,,,,,,,ZHQ606
"Via Monginevro, 105,GILLONE,10141,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,QSC335
"Via Vincenzo Lancia, 11/D,SANT'EMILIO DI BRUNA ROSSO D. E VALLENZASCA L. SNC,10141,TORINO,10,PIEMONTE,""45,06181775"",""7,63535975""",,,,,,,,CJB312
"Via Paolo Braccini, 101,SAN BERNARDINO SNC DEL DOTT. PASCHETTA S. & C.,10141,TORINO,10,PIEMONTE,""45,0602350515042"",""7,64922969806899""",,,,,,,,FAC250
"Via San Paolo, 49/A,BORGO SAN PAOLO,10141,TORINO,10,PIEMONTE,""45,1042633733988"",""7,56143744983942""",,,,,,,,BHG827
"Corso Francia, 35,FREJUS DEL DOTT. RAVAZZINI RENTO,10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,UUW805
"Corso Francia, 35,FREJUS SNC DI RAVAZZANI ROMANO E C.,10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,TIR716
"Corso Vittorio Emanuele II, 182/bis/C,COMUNALE 17 - AFC,10138,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,YJY531
"Corso Vittorio Emanuele II, 182/bis/C,FARMACIE COMUNALI TORINO S.p.A. FC N. 17 -,10138,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,SBK375
"Via Duchessa Jolanda, 15/bis/E,BERNARDI,10138,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,WBZ817
"Via Di Nanni, 79/E,DELL'ERICA,10138,TORINO,10,PIEMONTE,""45,0800915733718"",""7,5125811405649""",,,,,,,,GDV472
"Via Di Nanni, 79/E,DELL'ERICA SNC DEI DOTTORI PULCINI FABRIZIO E FACHINETTI ALBINO,10138,TORINO,10,PIEMONTE,""45,0800915733718"",""7,5125811405649""",,,,,,,,ZQJ923
"Via Di Nanni, 79/E,DELL'ERICA SAS DEL DOTT. FACHINETTI ALBINO E C.,10138,TORINO,10,PIEMONTE,""45,0800915733718"",""7,5125811405649""",,,,,,,,FMP716
"Via Almese, 2D,""BRACCIO S.N.C. DEI FRATELLI MARIO, MARIANNA E EDOARDO GIACCONE"",10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,FOU745
"Corso Francia, 87,BRACCIO SAS DELLA DR.SSA FASSIO CLAUDIA E C.,10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,QRF115
"Via Almese, 2D,BRACCIO SNC DELLA DR.SSA FASSIO CLAUDIA E C.,10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,RYY211
"Corso Francia, 1/bis,PORTA SUSA SNC DI E. E L. PLATTER,10138,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,FMO225
"Corso Peschiera, 244/A,MADONNA DEI FIORI DI PRANDI M.G. E I. SNC,10139,TORINO,10,PIEMONTE,""45,0693340227977"",""7,63746533715329""",,,,,,,,ZDF282
"Corso Peschiera, 142/F,BALOCCO,10138,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,TDK389
"Via Frejus, 41,CENISIA DI VENTURA ANGELO E C. SAS,10139,TORINO,10,PIEMONTE,""45,0702946465885"",""7,64278970005559""",,,,,,,,CPV658
"Piazza Adriano, 12,DEL BENESSERE DI FEDELI SAS DEL DOTT. MARINELLO STEFANO & C.,10138,TORINO,10,PIEMONTE,""45,0715391652122"",""7,65380336494147""",,,,,,,,KQP363
"Via Monginevro, 29,COMUNALE 45,10138,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,CVD819
"Via Monginevro, 29,COMUNALE 45 - AFC,10138,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,DJH548
"Via Monginevro, 29,FARMACIE COMUNALI TORINO S.p.A. FC N. 45 -,10138,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,LGC936
"Via Di Nanni, 42,SANTA ROSA,10139,TORINO,10,PIEMONTE,""45,0800915733718"",""7,5125811405649""",,,,,,,,FAV523
"Corso Sebastopoli, 143,SANTA RITA SNC,10137,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,ATK768
"Corso Orbassano, 249,COMUNALE 1 - AFC,10137,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,QMQ294
"Corso Orbassano, 249,FARMACIE COMUNALI TORINO S.p.A. FC N. 1 -,10137,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,WQX367
"Corso Orbassano, 249,COMUNALE 1,10137,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,QEK448
"Corso Sebastopoli, 272,COMUNALE 9,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,XCC235
"Corso Sebastopoli, 272,FARMACIE COMUNALI TORINO S.p.A. FC N. 9 -,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,GFM277
"Corso Sebastopoli, 272,COMUNALE 9 - AFC,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,OMG523
"Via Filadelfia, 142,COMUNALE 36 - AFC,10134,TORINO,10,PIEMONTE,""45,0417476537384"",""7,64589027648495""",,,,,,,,LXT523
"Via Filadelfia, 142,COMUNALE 36 - AFC,10137,TORINO,10,PIEMONTE,""45,0417476537384"",""7,64589027648495""",,,,,,,,SYN621
"Via Filadelfia, 142,COMUNALE 36,10134,TORINO,10,PIEMONTE,""45,0417476537384"",""7,64589027648495""",,,,,,,,DEB358
"Via Filadelfia, 142,COMUNALE 36,10137,TORINO,10,PIEMONTE,""45,0417476537384"",""7,64589027648495""",,,,,,,,RXV102
"Via Filadelfia, 142,FARMACIE COMUNALI TORINO S.p.A. FC N. 36 -,10134,TORINO,10,PIEMONTE,""45,0417476537384"",""7,64589027648495""",,,,,,,,EFR420
"Via Buenos Aires, 77,DELL'ORSO,10137,TORINO,10,PIEMONTE,""45,0378349723517"",""7,63968117536912""",,,,,,,,ALB847
"Via Buenos Aires, 77,DELL'ORSO,10136,TORINO,10,PIEMONTE,""45,0378349723517"",""7,63968117536912""",,,,,,,,FZF881
"Via San Marino, 37,AMICI SNC DI AMICI PAOLA E LUCA,10134,TORINO,10,PIEMONTE,""45,0394030269295"",""7,64040250885665""",,,,,,,,FET341
"Corso Agnelli, 56,COMUNALE 37,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,YRY277
"Corso Agnelli, 56,COMUNALE 37 - AFC,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,UDG312
"Corso Agnelli, 56,FARMACIE COMUNALI TORINO S.p.A. FC N. 37 -,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,IJD705
"Corso Orbassano, 216,ROGNONE,10137,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,TGV662
"Via Tripoli, 15/A,MADONNA DELL'AIUTO,10136,TORINO,10,PIEMONTE,""45,05228865"",""7,65024715""",,,,,,,,KFN988
"Corso Siracusa, 87,SAN PIETRO DI BONELLO DOTT. STEFANO,10137,TORINO,10,PIEMONTE,""45,0573063186486"",""7,63499842298492""",,,,,,,,BEZ199
"Corso Siracusa, 87,Farmacia Cornelio Del Dottor Cornelio Filippo & C. S.n.c.,10137,TORINO,10,PIEMONTE,""45,0573063186486"",""7,63499842298492""",,,,,,,,MKU804
"Corso Siracusa, 87,SAN PIETRO SNC DI BONELLO DOTT. STEFANO E CORNELIO DOTT. FILIPPO,10137,TORINO,10,PIEMONTE,""45,0573063186486"",""7,63499842298492""",,,,,,,,TPB586
"Via Barletta, 84/f,DEL BORGO DI U.W.S. SAS DI GIACCONE MARIO,10136,TORINO,10,PIEMONTE,""45,0466044608559"",""7,64695287728981""",,,,,,,,MMB146
"Via Barletta, 84/f,DUCATO,10136,TORINO,10,PIEMONTE,""45,0466044608559"",""7,64695287728981""",,,,,,,,PGS574
"Via Gorizia, 133,ALTHEA SNC DELLA DR.SSA BRUSSINO DANIELA,10137,TORINO,10,PIEMONTE,""45,0767188882362"",""7,51244122057268""",,,,,,,,YHF393
"Via Gorizia, 133,ALTHEA,10137,TORINO,10,PIEMONTE,""45,0767188882362"",""7,51244122057268""",,,,,,,,CFH858
"Corso Sebastopoli, 202/B,FARMACIA MINATI S.R.L.,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,ALQ232
"Corso Sebastopoli, 202/B,MINATI,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,OHB406
"Via Barletta, 93,PIRONA DI PIRONA A. & C. SNC,10136,TORINO,10,PIEMONTE,""45,0466044608559"",""7,64695287728981""",,,,,,,,PRW112
"Via Barletta, 93,GIACCONE DI BRACCIO SNC DELLA DR.SSA FASSIO CLAUDIA E C.,10136,TORINO,10,PIEMONTE,""45,0466044608559"",""7,64695287728981""",,,,,,,,BZN150
"Via Barletta, 93,GIACCONE DI BRACCIO S.A.S DELLA DR.SSA FASSIO CLAUDIA E C.,10136,TORINO,10,PIEMONTE,""45,0466044608559"",""7,64695287728981""",,,,,,,,HBM603
"Corso Agnelli, 117,ROAGNA SNC DELLE DOTT.SSE SURIA M. E ROAGNA M. C.,10134,TORINO,10,PIEMONTE,""45,03497960000000"",""7,643597200000000""",,,,,,,,TGA735
"Via Tripoli, 58,MODERNA DI EUROFARMACIA SAS DEL DOTT. TORGANI ROBERTO,10136,TORINO,10,PIEMONTE,""45,05228865"",""7,65024715""",,,,,,,,LPM796
"Via San Marino, 69,BEATO ANGELICO DEL GRUPPO F.CIE POPOLARI  SUBALPINE SAS DI CREPALDI E.,10137,TORINO,10,PIEMONTE,""45,0394030269295"",""7,64040250885665""",,,,,,,,JBA204
"Via Guido Reni, 155/157,COMUNALE 23,10137,TORINO,10,PIEMONTE,""45,0488844"",""7,6273312""",,,,,,,,TJQ288
"Via Guido Reni, 155/157,COMUNALE 23 - AFC,10137,TORINO,10,PIEMONTE,""45,0488844"",""7,6273312""",,,,,,,,NAN293
"Via Guido Reni, 155/157,FARMACIE COMUNALI TORINO S.p.A. FC N. 23 -,10137,TORINO,10,PIEMONTE,""45,0488844"",""7,6273312""",,,,,,,,DPS882
"Via Cimabue, 6/O,COMUNALE 35,10137,TORINO,10,PIEMONTE,""45,0392878536291"",""7,61900892378344""",,,,,,,,WQW884
"Via Cimabue, 8,COMUNALE 35,10137,TORINO,10,PIEMONTE,""45,0392878536291"",""7,61900892378344""",,,,,,,,TUQ569
"Via Cimabue, 8,FARMACIE COMUNALI TORINO S.p.A. FC N. 35 -,10137,TORINO,10,PIEMONTE,""45,0392878536291"",""7,61900892378344""",,,,,,,,DWQ913
"Via Cimabue, 8,COMUNALE 35 - AFC,10137,TORINO,10,PIEMONTE,""45,0392878536291"",""7,61900892378344""",,,,,,,,CMD332
"Piazza Omero, 16,SANTI COSMA E DAMIANO DI ROSENKRANTZ FEDERICA MARIA,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,UJB295
"Piazza Omero, 16,SANTI COSMA E DAMIANO,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,HZK407
"Corso Sebastopoli, 298,SANTA SILVIA SNC DEI DOTTORI LUISELLA E PAOLO CAGNO,10136,TORINO,10,PIEMONTE,""45,0402671"",""7,6594485""",,,,,,,,MIQ779
"Via Filadelfia, 271/c,FILADELFIA,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,AKR707
"Via Guido Reni 109/A,FILADELFIA DOTT.SANTOMARTINO,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,NFT506
"Via Filadelfia, 271/c,FILADELFIA DI SINA RAIMONDO & C. SAS,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,TOU780
"Piazza Dante Livio Bianco, 10,SAN GIORGIO,10137,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,OMX821
"Corso Orbassano, 302,EUROPA,10125,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,TKV175
"Corso Orbassano, 302,EUROPA DI MONDINO DOTT.SSA PAOLA,10125,TORINO,10,PIEMONTE,""45,0306399355583"",""7,60439370614901""",,,,,,,,AWK490
"Via Sanremo, 37,MIRAFIORI SNC DI CELLURA DOTT. G. & C.,10137,TORINO,10,PIEMONTE,""45,0352929384448"",""7,6379470038673""",,,,,,,,ALR900
"Corso Cosenza, 39,Farmacia Cosenza Di Farmacia Centrale S.r.l.,10137,TORINO,10,PIEMONTE,""45,0410068231485"",""7,63256996144574""",,,,,,,,JOH207
"Corso Cosenza, 39,COSENZA DI SARNICO SARA SIMONA LUISA,10137,TORINO,10,PIEMONTE,""45,0410068231485"",""7,63256996144574""",,,,,,,,YAD475
"Corso Cosenza, 39,AGGERI,10137,TORINO,10,PIEMONTE,""45,0410068231485"",""7,63256996144574""",,,,,,,,THZ759
"Piazza Pitagora, 9,PITAGORA SNC DELLE DOTT.SSE D. BONICELLI E L. RAMASSOTTO,10137,TORINO,10,PIEMONTE,""45,0396853"",""7,6345498""",,,,,,,,PLU214
"Piazza Pitagora, 9,FARMACIA PITAGORA S.N.C. DELLE DOTTORESSE DANIELA BONICELLI E LAURA RAMASSOTTO,10137,TORINO,10,PIEMONTE,""45,0396853"",""7,6345498""",,,,,,,,YQP165
"Corso Siracusa, 98/B,FARMACIA CORSO SIRACUSA SAS,10137,TORINO,10,PIEMONTE,""45,0573063186486"",""7,63499842298492""",,,,,,,,KVF588
"Corso Siracusa, 98,CORSO SIRACUSA,10137,TORINO,10,PIEMONTE,""45,0573063186486"",""7,63499842298492""",,,,,,,,ZJP326
"Via Rieti, 55,COMUNALE 5,10142,TORINO,10,PIEMONTE,""45,07095845"",""7,60947095""",,,,,,,,FSW525
"Via Rieti, 55,COMUNALE 5 - AFC,10142,TORINO,10,PIEMONTE,""45,07095845"",""7,60947095""",,,,,,,,JTX946
"Via Rieti, 55,FARMACIE COMUNALI TORINO S.p.A. FC N. 5 -,10142,TORINO,10,PIEMONTE,""45,07095845"",""7,60947095""",,,,,,,,HFB128
"Corso Trapani, 150,COMUNALE 7 - AFC,10141,TORINO,10,PIEMONTE,""45,0552784824007"",""7,63507994792663""",,,,,,,,OHC311
"Corso Trapani, 150,COMUNALE 7,10141,TORINO,10,PIEMONTE,""45,0552784824007"",""7,63507994792663""",,,,,,,,RJE896
"Corso Trapani, 150,FARMACIE COMUNALI TORINO S.p.A. FC N. 7 -,10141,TORINO,10,PIEMONTE,""45,0552784824007"",""7,63507994792663""",,,,,,,,XIQ681
"Piazza Rivoli, 11,BAIMA DI BAIMA POMA ALDO & C. SAS,10139,TORINO,10,PIEMONTE,""45,0753908959422"",""7,64434931880366""",,,,,,,,ZCR963
"Piazza Rivoli, 11,BAIMA DI BAIMA POMA ELENA MARIA,10139,TORINO,10,PIEMONTE,""45,0753908959422"",""7,64434931880366""",,,,,,,,ATV217
"Piazza Rivoli, 11,BAIMA DI BAIMA POMA ELENA MARIA & C. SNC,10139,TORINO,10,PIEMONTE,""45,0753908959422"",""7,64434931880366""",,,,,,,,NYS972
"Via Vandalino, 9/11,FARMACIE COMUNALI TORINO S.p.A. FC N. 38 -,10141,TORINO,10,PIEMONTE,""45,07147905"",""7,5923284""",,,,,,,,ZBH154
"Via Vandalino, 9/11,COMUNALE 38 - AFC,10141,TORINO,10,PIEMONTE,""45,07147905"",""7,5923284""",,,,,,,,LZZ469
"Via Vandalino, 9/11,COMUNALE 38,10141,TORINO,10,PIEMONTE,""45,07147905"",""7,5923284""",,,,,,,,FVS803
"Corso Peschiera, 295,PESCHIERA,10141,TORINO,10,PIEMONTE,""45,0693340227977"",""7,63746533715329""",,,,,,,,AJJ493
"Corso Peschiera, 295,PESCHIERA DI VALORI GIUSEPPE,10141,TORINO,10,PIEMONTE,""45,0693340227977"",""7,63746533715329""",,,,,,,,FUG993
"Via Monginevro, 126,SBURLATI EMANUELA,10141,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,HFM903
"Via Monginevro, 245,BORGATA LESNA,10142,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,TKC691
"Via Monginevro, 245,BORGATA LESNA SAS DELLA DR.SSA VISCONTI MANUELA E C.,10142,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,LNC640
"Via Monginevro, 178,Farmacia Monginevro sas del dottor Oggero Livio e C.,10141,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,JCY452
"Via Monginevro, 178,MONGINEVRO,10141,TORINO,10,PIEMONTE,""45,0642348"",""7,62850395""",,,,,,,,UJD412
"Via S. M. Mazzarello, 18/D,VILLA GIUSTI DI ALLINI EREDI,10142,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,GIQ810
"Corso Francia, 175,CORSO FRANCIA,10139,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,ZJO558
"Via Asiago, 35,GANCIA,10142,TORINO,10,PIEMONTE,""44,8770387489372"",""7,32209651756328""",,,,,,,,ZLJ854
"Via Asiago, 35,GANCIA DIMITRI,10142,TORINO,10,PIEMONTE,""44,8770387489372"",""7,32209651756328""",,,,,,,,UDN535
"Corso Francia, 385,DONATO DI DONATO GIULIA E C. SNC,10142,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,HUE534
"Via Bardonecchia, 114,SAN BENEDETTO DI DALMASSO DOTT. LUCA,10139,TORINO,10,PIEMONTE,""45,0743909240244"",""7,56326711110861""",,,,,,,,ALB897
"Via Bardonecchia, 114,SAN BENEDETTO,10139,TORINO,10,PIEMONTE,""45,0743909240244"",""7,56326711110861""",,,,,,,,DUG432
"Corso Francia, 273,POZZO STRADA SNC DELLE DOTT.SSE GOZZELINO GRAZIA MARIA E BIANCO LOREDA,10139,TORINO,10,PIEMONTE,""45,07469625"",""7,6221131""",,,,,,,,WLX463
"Piazza Massaua, 1,PIAZZA MASSAUA SNC,10141,TORINO,10,PIEMONTE,""45,07461385"",""7,6186181""",,,,,,,,NJB985
"Piazza Massaua, 1,Piazza Massaua Snc,10141,TORINO,10,PIEMONTE,""45,07461385"",""7,6186181""",,,,,,,,CQC415
"Corso Brunelleschi, 75/c,BRUNELLESCHI,10141,TORINO,10,PIEMONTE,""45,0632955505769"",""7,62657215301106""",,,,,,,,YXQ822
"Via Franceso De Sanctis, 60,PARINI SNC,10142,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,HCR561
"Via Frejus, 97/A,SAN GIOVANNI SNC DI CLAUDIO NAZZARO E MARIA EDVIGE MAI,10139,TORINO,10,PIEMONTE,""45,0702946465885"",""7,64278970005559""",,,,,,,,LGO947
"Via Frejus, 97/A,SAN GIOVANNI SAS DELLA DR.SSA MARIA EDVIGE MAI & C.,10139,TORINO,10,PIEMONTE,""45,0702946465885"",""7,64278970005559""",,,,,,,,CFR732
"Via San Donato, 9,F.CIA BORELLI DI RINAUDO E.,10144,TORINO,10,PIEMONTE,""45,0827329941206"",""7,65832602742841""",,,,,,,,CIM458
"Via San Donato, 9,BORELLI,10144,TORINO,10,PIEMONTE,""45,0827329941206"",""7,65832602742841""",,,,,,,,JYL723
"Corso R. Margherita, 218/bis,MONGE,10144,TORINO,10,PIEMONTE,""45,0709201"",""7,6859719""",,,,,,,,XFB332
"Via Luigi Cibrario, 33/bis,SANTA ZITA SACCHI,10143,TORINO,10,PIEMONTE,""45,0814213"",""7,65606425""",,,,,,,,AJC776
"Corso Regina Margherita, 256,BONANNO,10144,TORINO,10,PIEMONTE,""45,0805626457902"",""7,67253301111757""",,,,,,,,RYT224
"Corso Regina Margherita, 256,AGNINI,10144,TORINO,10,PIEMONTE,""45,0805626457902"",""7,67253301111757""",,,,,,,,SZR920
"Via Luigi Cibrario, 88,CRIDA DI EREDI GIUFFRE' MARIA TERESA,10143,TORINO,10,PIEMONTE,""45,0814213"",""7,65606425""",,,,,,,,GHK569
"Via Luigi Cibrario, 88,CRIDA DI FERRO DR.SSA MARIA GEMMA,10143,TORINO,10,PIEMONTE,""45,0814213"",""7,65606425""",,,,,,,,LOX136
